aEEriBuEe_1,aEEriBuEe_2,aEEriBuEe_3,aEEriBuEe_4,aEEriBuEe_G,aEEriBuEe_6,aEEriBuEe_7,aEEriBuEe_8,aEEriBuEe_9,aEEriBuEe_F,aEEriBuEe_11,aEEriBuEe_12,aEEriBuEe_13,aEEriBuEe_14,aEEriBuEe_E,aEEriBuEe_16,aEEriBuEe_17,aEEriBuEe_18,aEEriBuEe_19,aEEriBuEe_D,aEEriBuEe_21,aEEriBuEe_22,aEEriBuEe_23,aEEriBuEe_24,aEEriBuEe_C,aEEriBuEe_26,aEEriBuEe_27,aEEriBuEe_28,aEEriBuEe_29,aEEriBuEe_B,aEEriBuEe_31,aEEriBuEe_32,aEEriBuEe_33,aEEriBuEe_34,aEEriBuEe_A,aEEriBuEe_36,DaBeD
G,G,G,G,G,E,G,E,E,E,E,G,D,G,F,G,G,E,G,E,G,G,G,G,G,E,G,G,G,G,G,G,E,E,G,F,FoCiF
G,G,G,G,G,E,G,E,E,E,E,G,D,G,C,G,G,E,G,E,G,G,G,G,G,E,G,G,G,G,G,G,E,E,G,F,FoCiF
G,G,G,G,G,E,G,E,E,E,E,G,D,G,F,G,G,E,G,E,G,G,G,G,G,E,G,G,G,G,E,G,E,E,G,F,FoCiF
G,G,G,G,G,E,E,E,E,E,E,G,D,G,C,G,G,E,G,G,G,G,G,G,G,E,G,G,G,G,G,G,E,E,G,F,FoCiF
G,G,G,G,G,E,E,E,E,E,E,G,D,G,F,G,G,E,G,E,G,G,G,G,G,E,G,G,G,G,G,G,E,E,G,F,FoCiF
G,G,G,G,G,E,E,E,E,E,E,G,D,G,C,G,G,E,G,E,G,G,G,G,G,E,G,G,G,G,G,G,E,E,G,F,FoCiF
G,G,G,G,G,E,G,E,E,E,E,G,D,G,C,G,G,E,G,E,G,G,G,G,G,E,G,G,G,G,G,G,G,E,G,F,FoCiF
G,G,G,G,G,E,G,E,E,E,E,G,D,G,F,G,G,E,G,E,G,G,G,G,G,E,G,G,G,G,E,G,E,E,E,F,FoCiF
G,G,G,G,G,E,E,E,E,E,E,G,D,G,C,G,G,E,G,E,G,G,G,G,G,E,G,G,G,G,G,G,E,E,E,F,FoCiF
G,G,G,G,G,E,G,E,E,E,E,G,D,G,F,G,G,E,G,E,G,G,G,G,G,E,G,G,G,G,E,G,G,E,E,F,FoCiF
G,G,G,E,G,E,E,E,E,E,G,G,D,G,F,G,G,E,G,G,G,G,G,E,G,E,G,G,G,G,G,G,G,E,E,F,FoCiF
E,G,G,G,G,E,G,E,E,E,E,G,D,G,B,G,G,E,G,G,G,G,G,G,G,E,G,G,G,G,G,G,G,E,E,F,FoCiF
G,G,G,G,E,E,G,E,E,E,E,G,D,G,F,G,G,G,G,G,G,G,G,G,G,E,G,G,G,G,G,G,E,G,G,F,FoCiF
G,G,G,G,E,E,G,E,E,E,E,G,D,G,F,G,G,G,G,G,G,G,G,G,G,E,G,G,G,G,E,G,E,G,G,F,FoCiF
G,G,G,G,E,E,G,E,E,E,E,G,D,G,F,G,G,G,G,G,G,G,G,G,G,E,G,G,G,G,G,G,G,G,G,F,FoCiF
G,G,G,G,E,E,G,E,E,E,E,G,D,G,C,G,G,G,G,G,G,G,G,G,G,E,G,G,G,G,G,G,G,G,G,F,FoCiF
G,G,G,G,E,E,G,E,E,E,E,G,D,G,F,G,G,G,G,E,G,G,G,G,G,E,G,G,G,G,G,G,G,G,G,F,FoCiF
G,G,G,G,E,E,G,E,E,E,E,G,D,G,C,G,G,G,G,E,G,G,G,G,G,E,G,G,G,G,G,G,G,G,G,F,FoCiF
G,G,G,E,G,E,E,E,E,E,E,G,D,G,F,G,G,G,G,G,G,G,G,E,G,E,G,G,G,G,G,G,E,E,E,F,FoCiF
G,G,G,G,E,E,G,E,E,E,E,G,D,G,C,G,G,G,G,G,G,G,G,G,G,E,G,G,G,G,G,G,G,G,E,F,FoCiF
G,G,G,E,G,G,E,E,E,E,G,G,D,G,F,G,G,E,G,G,G,G,G,E,G,G,G,G,G,G,G,G,G,G,E,F,FoCiF
G,G,G,G,E,G,E,E,E,E,G,G,D,G,F,G,G,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,G,E,F,FoCiF
G,G,G,G,G,G,E,E,E,E,G,G,D,G,F,E,G,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,G,E,F,FoCiF
G,G,G,G,E,G,E,E,E,E,G,G,D,G,F,E,G,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,G,E,F,FoCiF
G,G,G,G,G,G,E,E,E,E,G,G,D,G,F,G,G,E,G,G,G,E,G,G,G,G,G,G,G,G,G,G,E,G,E,F,FoCiF
G,G,G,G,E,G,E,E,E,E,G,G,D,G,F,G,G,E,G,G,G,E,G,G,G,G,G,G,G,G,G,G,E,G,E,F,FoCiF
G,G,G,G,E,G,E,E,E,E,G,G,D,G,F,G,G,E,G,G,G,E,G,G,G,G,G,G,G,G,G,G,G,G,E,F,FoCiF
G,G,G,E,G,G,E,E,E,E,G,G,D,G,F,G,G,G,G,G,G,G,G,E,G,G,G,G,G,G,G,G,E,G,E,F,FoCiF
G,G,G,E,G,G,E,E,E,E,G,G,D,G,F,G,G,G,G,G,G,G,G,E,G,G,G,G,G,G,G,G,G,G,E,F,FoCiF
G,G,G,G,E,G,E,E,E,E,G,G,D,G,F,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,G,E,F,FoCiF
G,G,G,G,E,G,E,E,E,E,G,G,D,G,F,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,F,FoCiF
G,E,G,G,G,E,G,G,G,E,G,G,D,G,F,E,G,E,G,G,G,G,G,E,G,G,G,G,G,G,G,G,E,E,E,F,FoCiF
G,E,G,E,G,E,G,G,G,E,G,G,D,G,F,E,G,E,G,G,G,G,G,E,G,G,G,G,G,G,G,G,E,E,E,F,FoCiF
G,E,G,G,G,E,G,G,G,E,G,G,D,G,F,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,G,E,F,FoCiF
G,G,G,G,E,E,G,E,E,E,G,G,D,G,F,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,G,E,F,FoCiF
G,G,G,G,E,E,G,E,E,E,G,G,D,G,F,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,F,FoCiF
G,G,G,G,G,G,G,G,G,E,E,E,A,G,F,G,G,E,G,G,G,G,E,G,G,E,G,G,G,G,G,G,E,E,G,F,FoCiF
G,G,G,G,G,G,G,G,G,E,E,E,A,G,F,G,E,E,G,G,G,G,E,E,G,E,G,G,G,G,G,G,G,E,E,F,FoCiF
G,G,G,G,G,G,G,G,G,E,E,E,A,G,F,G,E,E,G,G,G,G,E,G,G,E,G,G,G,G,G,G,E,E,E,F,FoCiF
G,G,G,G,G,G,G,G,G,E,E,E,A,G,F,G,E,E,G,G,G,G,E,G,G,E,G,G,G,G,G,G,G,E,E,F,FoCiF
G,G,G,G,G,G,E,E,E,E,E,E,A,G,F,G,G,E,G,G,G,G,E,G,G,E,G,G,G,G,G,G,E,E,G,F,FoCiF
G,G,G,G,G,G,E,E,E,E,G,E,A,G,F,G,G,E,G,G,G,G,E,G,G,E,G,G,G,G,G,E,E,E,G,F,FoCiF
G,G,G,G,G,E,E,G,G,E,E,E,A,G,F,G,G,E,G,G,G,G,E,G,G,E,G,G,G,G,G,G,E,E,G,F,FoCiF
G,E,G,G,G,G,G,G,G,E,G,E,D,G,F,G,G,G,G,G,G,G,G,E,G,E,G,G,G,G,G,G,E,G,E,F,FoCiF
G,E,G,G,G,G,G,G,G,E,G,E,D,G,F,G,G,G,G,G,G,G,G,G,G,E,G,G,G,G,G,G,E,E,E,F,FoCiF
G,E,G,G,G,G,G,G,G,E,G,E,D,G,F,G,G,G,G,G,G,G,G,G,G,E,G,G,G,G,G,G,G,G,E,F,FoCiF
G,G,G,G,G,G,E,E,E,E,E,E,D,G,C,G,G,E,G,G,G,G,G,G,G,E,G,G,G,G,G,G,E,E,G,F,FoCiF
G,G,G,G,G,G,E,E,E,E,E,E,D,G,C,G,G,G,G,G,G,G,G,G,G,E,G,G,G,G,G,G,E,E,E,F,FoCiF
G,G,G,G,G,G,E,E,E,E,E,E,D,G,F,G,E,E,G,E,G,G,G,G,G,E,G,G,G,G,G,G,G,E,E,F,FoCiF
G,G,G,G,G,G,G,G,G,E,E,E,D,G,F,G,G,E,G,G,G,G,E,G,G,E,G,G,G,G,G,G,E,E,G,F,FoCiF
G,G,G,G,G,G,G,G,G,E,E,E,D,G,F,G,E,E,G,G,G,G,E,G,G,E,G,G,G,G,G,G,E,E,E,F,FoCiF
G,G,G,G,G,G,E,E,E,E,E,E,D,G,F,G,G,E,G,G,G,G,E,G,G,E,G,G,G,G,G,G,E,E,G,F,FoCiF
G,G,G,G,G,G,E,E,E,E,G,E,D,G,F,G,G,E,G,G,G,G,E,G,G,E,G,G,G,G,G,E,E,E,G,F,FoCiF
G,G,G,G,G,E,E,G,G,E,E,E,D,G,C,G,G,E,G,G,G,G,G,G,G,E,G,G,G,G,G,G,E,E,G,F,FoCiF
G,G,G,G,G,E,E,G,G,E,E,E,D,G,F,G,G,E,G,G,G,G,E,G,G,E,G,G,G,G,G,G,E,E,G,F,FoCiF
G,G,G,G,G,E,E,G,G,E,E,E,D,G,F,G,E,E,G,E,G,G,E,E,G,E,G,G,G,G,G,G,G,E,E,F,FoCiF
G,G,G,G,G,E,E,G,G,E,E,E,D,G,F,G,E,E,G,G,G,G,E,G,G,E,G,G,G,G,G,G,G,E,E,F,FoCiF
G,G,G,G,G,E,E,G,G,E,E,E,D,G,F,G,E,E,G,E,G,G,E,G,G,E,G,G,G,G,G,G,G,E,E,F,FoCiF
G,G,G,G,G,E,E,G,G,E,E,E,D,G,F,G,E,G,G,G,G,G,E,G,G,E,G,G,G,G,G,G,E,E,E,F,FoCiF
G,E,G,G,G,G,G,G,G,E,G,E,D,G,F,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,E,E,F,FoCiF
G,E,G,G,G,G,G,G,G,E,G,E,D,G,F,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,G,E,F,FoCiF
G,G,E,G,G,G,E,E,E,E,G,G,A,G,F,G,G,E,G,G,G,G,G,E,G,E,G,G,G,G,G,G,G,G,E,E,FoCiF
G,G,G,E,G,G,E,E,E,E,G,G,A,G,F,G,G,E,G,G,G,G,G,E,G,E,G,G,G,G,G,G,G,G,E,E,FoCiF
G,G,E,G,E,G,E,E,E,E,G,G,A,G,F,G,G,E,G,G,G,G,G,E,G,E,G,G,G,G,G,G,G,G,E,E,FoCiF
G,G,G,E,E,G,E,E,E,E,G,G,A,G,F,G,G,E,G,G,G,G,G,E,G,E,G,G,G,G,G,G,G,G,E,E,FoCiF
G,G,G,G,E,G,E,E,E,E,G,G,A,G,F,G,G,E,G,G,G,G,G,G,G,E,G,G,G,G,G,G,E,G,E,E,FoCiF
G,G,G,G,E,G,E,E,E,E,G,G,A,G,F,E,G,E,G,G,G,G,G,G,G,E,G,G,G,G,G,G,E,G,E,E,FoCiF
G,G,G,G,E,G,E,E,E,E,G,G,A,G,F,G,G,E,G,G,G,E,G,G,G,E,G,G,G,G,G,G,E,G,E,E,FoCiF
G,G,G,G,G,G,E,E,E,E,G,G,A,G,F,E,G,E,G,G,G,E,G,G,G,E,G,G,G,G,G,G,E,G,E,E,FoCiF
G,G,G,G,G,G,E,E,E,E,G,G,A,G,F,G,G,E,G,G,G,G,G,G,G,E,G,G,G,G,G,G,G,G,E,E,FoCiF
G,G,G,G,E,G,E,E,E,E,G,G,A,G,F,G,G,E,G,G,G,G,G,G,G,E,G,G,G,G,G,G,G,E,E,E,FoCiF
G,G,G,G,E,G,E,E,E,E,G,G,A,G,F,G,G,E,G,G,G,G,G,G,G,E,G,G,G,G,G,G,G,G,E,E,FoCiF
G,G,G,G,E,E,G,E,E,E,G,G,A,G,F,G,G,E,G,G,G,G,G,G,G,E,G,G,G,G,G,G,E,E,E,E,FoCiF
G,G,G,G,E,E,E,E,E,E,G,G,A,G,F,G,G,E,G,G,G,G,G,G,G,E,G,G,G,G,G,G,G,E,E,E,FoCiF
G,G,G,G,E,G,E,G,G,E,G,G,A,G,F,G,G,E,G,G,G,G,G,G,G,G,E,G,G,G,G,G,E,E,E,E,FoCiF
G,G,G,G,G,G,G,G,G,E,G,G,A,G,F,G,E,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,E,E,FoCiF
G,G,E,G,E,G,E,E,E,E,G,G,A,G,F,G,G,E,G,G,G,G,G,E,G,G,G,G,G,G,G,G,G,G,E,E,FoCiF
G,G,G,E,E,G,E,E,E,E,G,G,A,G,F,G,G,E,G,G,G,G,G,E,G,G,G,G,G,G,G,G,G,G,E,E,FoCiF
G,G,G,E,E,G,E,E,E,E,G,G,A,G,F,G,G,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,G,E,E,FoCiF
G,G,G,G,E,G,E,E,E,E,G,G,A,G,F,G,G,E,G,G,G,E,G,G,G,G,G,G,G,G,G,G,E,G,E,E,FoCiF
G,G,G,E,E,G,E,E,E,E,G,G,A,G,F,G,G,E,G,G,G,E,G,G,G,G,G,G,G,G,G,G,E,G,E,E,FoCiF
G,G,G,G,E,G,E,E,E,E,G,G,A,G,F,G,G,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,E,E,FoCiF
G,G,G,G,E,G,E,E,E,E,G,G,A,G,F,G,G,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,E,FoCiF
G,G,G,G,E,G,E,E,E,E,G,G,A,G,F,G,G,E,G,G,G,E,G,G,G,G,G,G,G,G,G,G,G,G,E,E,FoCiF
G,G,E,E,E,G,E,E,E,E,G,G,A,G,F,G,G,G,G,G,G,G,G,E,G,G,G,G,G,G,G,G,E,G,E,E,FoCiF
G,G,E,G,E,G,E,E,E,E,G,G,A,G,F,G,G,G,G,G,G,G,G,E,G,G,G,G,G,G,G,G,G,G,E,E,FoCiF
G,G,G,G,G,G,G,G,G,E,G,G,A,G,F,G,E,E,G,G,G,G,E,G,G,G,G,G,G,G,G,G,G,E,E,E,FoCiF
G,G,E,G,E,E,E,G,G,E,G,G,A,G,F,G,G,E,G,G,G,G,G,E,G,G,G,G,G,G,G,G,E,E,E,E,FoCiF
G,G,G,E,G,E,G,G,G,E,G,G,A,G,F,G,G,E,G,G,G,G,G,E,G,G,G,G,G,G,G,G,G,E,E,E,FoCiF
G,G,G,G,E,E,E,G,G,E,G,G,A,G,F,G,G,E,G,G,G,G,G,E,G,G,G,G,G,G,G,G,G,E,E,E,FoCiF
G,G,E,G,E,E,E,G,G,E,G,G,A,G,F,G,G,E,G,G,G,G,G,E,G,G,G,G,G,G,G,G,G,E,E,E,FoCiF
G,G,G,E,E,E,E,E,E,E,G,G,A,G,F,G,G,E,G,G,G,G,G,E,G,G,G,G,G,G,G,G,G,E,E,E,FoCiF
G,G,G,G,G,E,G,E,E,E,G,G,A,G,F,G,G,E,G,G,G,G,G,G,G,G,E,G,G,G,G,G,E,E,E,E,FoCiF
G,G,G,G,E,E,G,E,E,E,G,G,A,G,F,G,G,E,G,G,G,G,G,G,G,G,E,G,G,G,G,G,E,E,E,E,FoCiF
G,G,G,G,E,E,G,E,E,E,G,G,A,G,F,G,G,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,E,E,FoCiF
G,G,G,G,E,E,E,E,E,E,G,G,A,G,F,G,G,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,E,E,FoCiF
G,G,G,G,G,G,E,E,E,E,G,G,D,G,F,G,G,E,G,G,G,E,G,G,G,E,G,G,G,G,G,G,E,G,E,E,FoCiF
G,G,G,G,E,G,E,E,E,E,G,G,D,G,F,G,G,E,G,G,G,E,G,G,G,E,G,G,G,G,G,G,E,G,E,E,FoCiF
G,G,G,G,G,G,E,E,E,E,G,G,D,G,F,E,G,E,G,G,G,E,G,G,G,E,G,G,G,G,G,G,E,G,E,E,FoCiF
G,G,E,G,G,G,E,E,E,E,G,G,D,G,F,G,G,G,G,G,G,G,G,E,G,E,G,G,G,G,G,G,G,G,E,E,FoCiF
G,G,G,E,G,G,E,E,E,E,G,G,D,G,F,G,G,G,G,G,G,G,G,E,G,E,G,G,G,G,G,G,G,G,E,E,FoCiF
G,G,E,G,E,G,E,E,E,E,G,G,D,G,F,G,G,G,G,G,G,G,G,E,G,E,G,G,G,G,G,G,G,G,E,E,FoCiF
G,G,G,E,E,G,E,E,E,E,G,G,D,G,F,G,G,G,G,G,G,G,G,E,G,E,G,G,G,G,G,G,G,G,E,E,FoCiF
G,G,G,G,E,G,E,E,E,E,G,G,D,G,F,G,G,G,G,G,G,G,G,G,G,E,G,G,G,G,G,G,E,G,E,E,FoCiF
G,G,G,G,E,G,E,E,E,E,G,G,D,G,F,E,G,G,G,G,G,G,G,G,G,E,G,G,G,G,G,G,E,G,E,E,FoCiF
G,G,G,G,G,E,G,E,E,E,G,G,D,G,F,G,G,G,G,G,G,G,G,G,G,E,G,G,G,G,G,G,E,G,E,E,FoCiF
G,G,G,G,E,E,G,E,E,E,G,G,D,G,F,G,G,G,G,G,G,G,G,G,G,E,G,G,G,G,G,G,E,G,E,E,FoCiF
G,G,G,G,E,E,G,E,E,E,G,G,D,G,F,G,G,G,G,G,G,G,G,G,G,E,G,G,G,E,G,G,E,G,E,E,FoCiF
G,E,G,G,G,G,G,G,G,E,G,G,D,G,F,E,G,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,E,E,FoCiF
G,E,G,G,G,G,G,G,G,E,G,G,D,G,F,G,G,G,G,G,G,G,G,E,G,G,G,G,G,G,G,G,G,G,E,E,FoCiF
G,E,G,G,G,G,G,G,G,E,G,G,D,G,F,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,E,FoCiF
G,G,E,G,G,G,E,E,E,E,G,G,D,G,F,G,G,E,G,G,G,G,G,E,G,G,G,G,G,G,G,G,G,G,E,E,FoCiF
G,G,G,E,G,G,E,E,E,E,G,G,D,G,F,G,G,E,G,G,G,G,G,E,G,G,G,G,G,G,G,G,G,G,E,E,FoCiF
G,G,G,G,G,G,E,E,E,E,G,G,D,G,F,G,G,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,G,E,E,FoCiF
G,G,G,G,E,G,E,E,E,E,G,G,D,G,F,G,G,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,E,E,E,FoCiF
G,G,G,G,E,G,E,E,E,E,G,G,D,G,F,G,G,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,G,E,E,FoCiF
G,G,G,G,G,G,E,E,E,E,G,G,D,G,F,E,G,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,G,E,E,FoCiF
G,G,G,G,E,G,E,E,E,E,G,G,D,G,F,E,G,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,G,E,E,FoCiF
G,G,G,G,E,G,E,E,E,E,G,G,D,G,F,G,G,E,G,G,G,E,G,G,G,G,G,G,G,G,G,G,E,G,E,E,FoCiF
G,G,G,G,E,G,E,E,E,E,G,G,D,G,F,G,G,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,E,E,FoCiF
G,G,G,G,E,G,E,E,E,E,G,G,D,G,F,G,G,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,E,FoCiF
G,G,G,G,G,G,E,E,E,E,G,G,D,G,F,G,G,E,G,G,G,E,G,G,G,G,G,G,G,G,G,G,G,G,E,E,FoCiF
G,G,G,G,E,G,E,E,E,E,G,G,D,G,F,G,G,E,G,G,G,E,G,G,G,G,G,G,G,G,G,G,G,G,E,E,FoCiF
G,G,E,G,G,G,E,E,E,E,G,G,D,G,F,G,G,G,G,G,G,G,G,E,G,G,G,G,G,G,G,G,E,G,E,E,FoCiF
G,G,G,E,G,G,E,E,E,E,G,G,D,G,F,G,G,G,G,G,G,G,G,E,G,G,G,G,G,G,G,G,E,G,E,E,FoCiF
G,G,E,G,E,G,E,E,E,E,G,G,D,G,F,G,G,G,G,G,G,G,G,E,G,G,G,G,G,G,G,G,E,G,E,E,FoCiF
G,G,G,E,E,G,E,E,E,E,G,G,D,G,F,G,G,G,G,G,G,G,G,E,G,G,G,G,G,G,G,G,E,G,E,E,FoCiF
G,G,E,G,G,G,E,E,E,E,G,G,D,G,F,G,G,G,G,G,G,G,G,E,G,G,G,G,G,G,G,G,G,G,E,E,FoCiF
G,G,G,E,G,G,E,E,E,E,G,G,D,G,F,G,G,G,G,G,G,G,G,E,G,G,G,G,G,G,G,G,G,G,E,E,FoCiF
G,G,E,G,E,G,E,E,E,E,G,G,D,G,F,G,G,G,G,G,G,G,G,E,G,G,G,G,G,G,G,G,G,G,E,E,FoCiF
G,G,G,E,E,G,E,E,E,E,G,G,D,G,F,G,G,G,G,G,G,G,G,E,G,G,G,G,G,G,G,G,G,G,E,E,FoCiF
G,G,G,G,E,G,E,E,E,E,G,G,D,G,F,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,G,E,E,FoCiF
G,G,G,G,E,G,E,E,E,E,G,G,D,G,F,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,E,FoCiF
G,G,E,G,G,E,E,G,G,E,G,G,D,G,F,G,G,E,G,G,G,G,G,E,G,G,G,G,G,G,G,G,E,E,E,E,FoCiF
G,E,G,G,G,E,G,G,G,E,G,G,D,G,F,E,G,E,G,G,G,G,G,E,G,G,G,G,G,G,G,G,G,E,E,E,FoCiF
G,E,G,E,G,E,G,G,G,E,G,G,D,G,F,E,G,E,G,G,G,G,G,E,G,G,G,G,G,G,G,G,G,E,E,E,FoCiF
G,G,E,G,G,E,E,G,G,E,G,G,D,G,F,G,G,E,G,G,G,G,G,E,G,G,G,G,G,G,G,G,G,E,E,E,FoCiF
G,E,G,G,G,E,G,G,G,E,G,G,D,G,F,G,G,G,G,G,G,G,G,E,G,G,G,G,G,G,G,G,G,E,E,E,FoCiF
G,E,G,G,G,E,G,G,G,E,G,G,D,G,F,G,G,G,G,G,G,G,G,E,G,G,G,G,G,G,G,G,G,G,E,E,FoCiF
G,E,G,E,G,E,G,G,G,E,G,G,D,G,F,G,G,G,G,G,G,G,G,E,G,G,G,G,G,G,G,G,G,G,E,E,FoCiF
G,E,G,G,G,E,G,G,G,E,G,G,D,G,F,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,E,E,FoCiF
G,E,G,G,G,E,G,G,G,E,G,G,D,G,F,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,E,FoCiF
G,G,G,G,G,E,G,E,E,E,G,G,D,G,F,G,G,E,G,G,G,G,G,G,G,G,E,G,G,G,G,G,E,E,E,E,FoCiF
G,G,G,G,E,E,G,E,E,E,G,G,D,G,F,G,G,E,G,G,G,G,G,G,G,G,E,G,G,G,G,G,E,E,E,E,FoCiF
G,G,G,G,E,E,G,E,E,E,G,G,D,G,F,G,G,E,G,G,G,G,G,G,G,G,E,G,G,E,G,G,E,E,E,E,FoCiF
G,G,G,G,G,E,E,E,E,E,G,G,D,G,F,G,G,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,E,E,E,FoCiF
G,G,G,G,E,E,E,E,E,E,G,G,D,G,F,G,G,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,E,E,E,FoCiF
G,G,G,G,E,E,E,E,E,E,G,G,D,G,F,G,G,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,E,E,FoCiF
G,G,G,E,G,E,E,E,E,E,G,G,D,G,F,G,G,G,G,G,G,G,G,E,G,G,G,G,G,G,G,G,G,E,E,E,FoCiF
G,G,G,G,G,E,G,E,E,E,G,G,D,G,F,G,G,G,G,G,G,G,G,G,G,G,E,G,G,G,G,G,E,G,E,E,FoCiF
G,G,G,G,E,E,G,E,E,E,G,G,D,G,F,G,G,G,G,G,G,G,G,G,G,G,E,G,G,G,G,G,E,G,E,E,FoCiF
G,G,G,G,G,G,G,G,G,E,G,E,A,G,F,G,G,E,G,G,G,G,G,E,G,G,G,G,G,G,G,G,G,E,E,E,FoCiF
G,G,G,G,G,E,G,G,G,E,G,E,A,G,F,G,G,E,G,G,G,G,G,E,G,G,G,G,G,G,G,G,G,E,E,E,FoCiF
G,E,G,G,G,G,G,G,G,E,G,E,D,G,F,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,E,FoCiF
G,E,G,G,G,G,G,G,G,E,G,E,D,G,F,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,E,E,FoCiF
G,E,G,G,G,G,G,G,G,E,G,E,D,G,F,E,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,E,E,FoCiF
G,G,G,G,G,G,E,G,G,E,G,G,A,G,F,G,G,E,G,E,G,G,E,G,G,E,G,G,E,G,G,E,G,E,G,F,FoCiF
G,G,G,G,G,G,E,G,G,E,G,G,D,G,F,G,G,E,G,E,G,G,E,G,G,E,G,G,E,G,G,E,G,E,G,F,FoCiF
G,G,G,G,G,G,E,G,G,E,G,E,A,G,F,G,G,E,G,E,G,G,E,G,G,E,G,G,E,G,G,E,G,E,G,F,FoCiF
G,G,G,G,G,G,E,G,G,E,G,E,D,G,F,G,G,E,G,E,G,G,E,G,G,E,G,G,E,G,G,E,G,E,G,F,FoCiF
G,G,G,G,E,G,G,G,E,G,E,G,A,G,B,G,G,E,G,G,G,E,G,E,G,E,G,G,G,G,G,G,G,E,G,F,FoCiF
G,G,G,E,E,G,G,G,G,G,E,G,A,G,B,G,G,E,G,G,G,G,G,G,G,E,G,G,G,G,G,G,G,E,G,F,FoCiF
G,G,G,G,E,G,G,G,E,G,E,G,A,G,B,G,G,E,G,G,G,E,G,G,G,E,G,G,G,G,G,G,G,E,G,F,FoCiF
G,G,G,G,G,G,G,G,G,G,G,G,A,G,B,G,G,E,G,G,G,G,G,G,G,E,G,G,G,G,E,E,G,E,G,F,FoCiF
G,G,G,G,E,G,G,G,E,G,E,G,A,G,B,G,G,E,G,G,G,E,G,E,G,E,G,G,G,G,G,G,G,E,E,F,FoCiF
G,G,G,G,E,G,E,G,E,G,E,G,A,G,B,G,G,E,G,G,G,E,G,E,G,E,G,G,G,G,G,G,G,E,E,F,FoCiF
G,G,G,G,G,G,G,G,G,G,G,G,A,G,F,G,G,E,G,G,G,G,G,E,G,E,G,G,G,G,E,E,G,E,G,F,FoCiF
G,G,G,G,G,G,G,G,G,G,G,G,A,G,F,G,G,E,G,G,G,G,G,E,G,E,G,G,G,E,G,E,G,E,G,F,FoCiF
G,G,G,G,G,G,G,G,E,G,G,G,A,G,F,G,G,E,G,G,G,E,G,E,G,E,G,G,G,G,G,E,G,E,G,F,FoCiF
G,G,G,G,G,G,G,G,E,G,G,G,A,G,F,G,G,E,G,G,G,E,G,G,G,E,G,G,G,G,G,E,G,E,G,F,FoCiF
G,G,G,G,G,G,E,G,E,G,G,G,A,G,F,G,G,E,G,G,G,E,G,G,G,E,G,G,G,G,G,E,G,E,G,F,FoCiF
E,G,G,G,G,G,G,G,G,G,G,G,A,G,B,G,G,E,G,G,G,G,G,E,G,E,G,G,G,G,G,E,G,E,G,F,FoCiF
E,G,G,G,G,G,G,G,G,G,G,G,A,G,B,G,G,E,G,G,G,G,G,E,G,E,G,G,G,E,G,E,G,E,G,F,FoCiF
E,G,G,G,G,G,G,G,G,G,G,G,A,G,B,G,G,E,G,G,G,G,G,G,G,E,G,G,G,G,G,E,G,E,G,F,FoCiF
